book_id,genres
2224,urban_fantasy|vampires|paranormal
2225,horror|fiction|fantasy
2226,non_fiction|philosophy|religion
2227,young_adult|contemporary|fiction
2228,science_fiction|fiction|classics
2229,non_fiction|memoir|psychology
2230,fantasy|young_adult|fiction
2231,non_fiction|science|psychology
2232,fiction|contemporary|mystery
2233,memoir|non_fiction|humor
2234,fiction|romance|chick_lit
2235,mystery|fiction|crime
2236,religion|non_fiction|classics
2237,paranormal|paranormal_romance|vampires
2238,romance|historical_romance|historical
2239,fantasy|fiction|science_fiction_fantasy
2240,plays|classics|fiction
2241,science_fiction|fiction|mystery
2242,fiction|thriller|action
2243,fiction|mystery|thriller
2244,graphic_novels|comics|fantasy
2245,thriller|fiction|mystery
2246,non_fiction|business|history
2247,non_fiction|memoir|biography
2248,history|non_fiction|biography
2249,fiction|mystery|crime
2250,non_fiction|memoir|humor
2251,mystery|fiction|thriller
2252,non_fiction|memoir|biography
2253,history|non_fiction|science
2254,young_adult|fantasy|science_fiction
2255,psychology|non_fiction|memoir
2256,non_fiction|religion|philosophy
2257,plays|drama|classics
2258,fantasy|fiction|short_stories
2259,fiction|mystery|historical_fiction
2260,picture_books|childrens|fiction
2261,mystery|fiction|thriller
2262,fantasy|romance|fiction
2263,non_fiction|biography|religion
2264,mystery|fiction|humor
2265,young_adult|dystopian|science_fiction
2266,non_fiction|religion|classics
2267,fantasy|young_adult|romance
2268,mystery|historical_fiction|fiction
2269,fantasy|fiction|epic_fantasy
2270,young_adult|fiction|chick_lit
2271,fantasy|fiction|humor
2272,crime|fiction|mystery
2273,thriller|mystery|horror
2274,fiction|humor|literature
2275,vampires|paranormal|urban_fantasy
2276,romance|erotica|contemporary
2277,mystery|fiction|thriller
2278,young_adult|romance|chick_lit
2279,non_fiction|humor|memoir
2280,young_adult|romance|fiction
2281,fiction|contemporary|contemporary_fiction
2282,young_adult|fantasy|science_fiction
2283,young_adult|fantasy|romance
2284,fiction|historical_fiction|literature
2285,fantasy|fiction|epic_fantasy
2286,classics|fiction|literature
2287,vampires|paranormal|urban_fantasy
2288,memoir|non_fiction|biography
2289,fantasy|romance|young_adult
2290,non_fiction|philosophy|science
2291,fantasy|young_adult|magic
2292,fiction|literature|drama
2293,fantasy|young_adult|young_adult_fantasy
2294,dystopian|young_adult|science_fiction
2295,non_fiction|science|history
2296,mystery|fiction|crime
2297,classics|fiction|plays
2298,non_fiction|history|historical
2299,fantasy|magic|fiction
2300,graphic_novels|horror|comics
2301,young_adult|dystopian|science_fiction
2302,historical_fiction|fiction|romance
2303,urban_fantasy|vampires|paranormal
2304,fiction|classics|literature
2305,non_fiction|biography|history
2306,urban_fantasy|fantasy|paranormal
2307,fiction|romance|chick_lit
2308,non_fiction|business|memoir
2309,fantasy|fiction|classics
2310,non_fiction|business
2311,childrens|fiction|classics
2312,science_fiction|fiction|science_fiction_fantasy
2313,fantasy|fiction|magic
2314,classics|fiction|literature
2315,childrens|classics|young_adult
2316,short_stories|fiction|contemporary
2317,paranormal_romance|paranormal|romance
2318,non_fiction|business|psychology
2319,young_adult|mystery|romance
2320,biography|memoir|non_fiction
2321,non_fiction|humor|memoir
2322,historical_fiction|fiction|historical
2323,thriller|fiction|mystery_thriller
2324,classics|historical_fiction|childrens
2325,science_fiction|fiction|science_fiction_fantasy
2326,childrens|fiction|classics
2327,business|non_fiction|psychology
2328,fiction|classics|literature
2329,business|psychology|non_fiction
2330,romance|erotica|contemporary_romance
2331,romance|new_adult|contemporary
2332,fiction|mystery|romance
2333,romance|contemporary|erotica
2334,historical_fiction|mythology|fantasy
2335,non_fiction|memoir|humor
2336,religion|philosophy|classics
2337,fiction|mystery|literature
2338,historical_fiction|young_adult|fiction
2339,fiction|classics|short_stories
2340,chick_lit|fiction|romance
2341,urban_fantasy|vampires|paranormal
2342,philosophy|non_fiction|religion
2343,historical_fiction|young_adult|fiction
2344,fiction|classics|literature
2345,vampires|young_adult|paranormal
2346,non_fiction|history|psychology
2347,horror|fantasy|fiction
2348,historical_fiction|fiction|historical
2349,non_fiction|history|war
2350,historical_fiction|fiction|historical
2351,mystery|crime|fiction
2352,horror|fiction|thriller
2353,graphic_novels|comics|fantasy
2354,mystery|fiction|thriller
2355,classics|fiction|literature
2356,romance|young_adult|science_fiction
2357,non_fiction|science|history
2358,young_adult|fantasy|paranormal
2359,historical_fiction|fiction|mystery
2360,mystery|fiction|thriller
2361,classics|fiction|adventure
2362,non_fiction|history|biography
2363,non_fiction|memoir|biography
2364,romance|young_adult|new_adult
2365,classics|short_stories|horror
2366,poetry|mythology|fiction
2367,historical_fiction|fiction|history
2368,fiction|historical_fiction|historical
2369,young_adult|fantasy|paranormal
2370,classics|fiction|horror
2371,chick_lit|humor|memoir
2372,romance|mystery|fiction
2373,mystery|thriller|crime
2374,fiction|historical_fiction|classics
2375,fiction|mystery|thriller
2376,fantasy|fiction|young_adult
2377,dystopian|young_adult|romance
2378,fiction|chick_lit|romance
2379,fiction|memoir|non_fiction
2380,plays|classics|drama
2381,young_adult|fantasy|science_fiction
2382,fantasy|fiction|epic_fantasy
2383,mystery|fiction|thriller
2384,mystery|fiction|crime
2385,fantasy|fiction|epic_fantasy
2386,graphic_novels|comics|non_fiction
2387,fiction|adult_fiction|contemporary
2388,business|non_fiction|biography
2389,young_adult|adventure|fiction
2390,fantasy|young_adult|fiction
2391,mystery|adventure|young_adult
2392,fantasy|young_adult|urban_fantasy
2393,thriller|fiction|mystery
2394,vampires|young_adult|fantasy
2395,romance|young_adult|contemporary
2396,thriller|mystery|fiction
2397,mystery|classics|fiction
2398,mystery|fiction|thriller
2399,fantasy|fiction|epic_fantasy
2400,thriller|fiction|adventure
2402,young_adult|contemporary|fiction
2403,classics|fiction|historical_fiction
2404,fantasy|young_adult|romance
2405,romance|fantasy|paranormal
2406,historical_fiction|fiction|history
2407,fantasy|fiction|high_fantasy
2408,romance|classics|fiction
2409,picture_books|childrens|fiction
2410,young_adult|paranormal|fantasy
2411,historical_fiction|fiction|literature
2412,fantasy|fiction|horror
2413,historical_fiction|fiction|historical
2414,non_fiction|business|psychology
2415,childrens|fantasy|mystery
2416,fantasy|fiction|high_fantasy
2417,fantasy|young_adult|paranormal
2418,mystery|crime|fiction
2419,fiction|classics|historical_fiction
2420,fantasy|mythology|young_adult
2421,non_fiction|science|psychology
2422,horror|fiction|thriller
2423,humor|fiction|fantasy
2424,fantasy|fiction|young_adult
2425,biography|non_fiction|history
2426,graphic_novels|comics|historical_fiction
2427,mystery|young_adult|fiction
2428,young_adult|mystery|romance
2429,thriller|fiction|mystery
2430,mystery|paranormal|fantasy
2431,mystery|crime|thriller
2432,romance|paranormal|paranormal_romance
2433,fiction|chick_lit|contemporary
2434,manga|graphic_novels|comics
2435,young_adult|romance|contemporary
2436,non_fiction|adventure|biography
2437,romance|new_adult|contemporary
2438,picture_books|childrens|poetry
2439,fiction|philosophy|non_fiction
2440,fiction|classics|literature
2441,non_fiction|history|biography
2442,business|non_fiction|biography
2443,romance|new_adult|contemporary_romance
2444,non_fiction|psychology|science
2445,mystery|fiction|historical_fiction
2446,childrens|picture_books|fiction
2447,fantasy|young_adult|magic
2448,fantasy|fiction|epic_fantasy
2449,fiction|contemporary_fiction|literary_fiction
2450,young_adult|romance|contemporary
2451,graphic_novels|comics|non_fiction
2452,fantasy|fiction|humor
2453,fantasy|fiction|epic_fantasy
2454,young_adult|romance|fiction
2455,non_fiction|memoir|biography
2456,young_adult|romance|contemporary
2457,young_adult|dystopian|short_stories
2458,fantasy|fiction|epic_fantasy
2459,non_fiction|classics
2460,manga|fantasy|graphic_novels
2461,fantasy|fiction|epic_fantasy
2462,fiction|contemporary|contemporary_fiction
2463,fantasy|young_adult|adventure
2464,fiction|classics|literature
2465,non_fiction|psychology|science
2466,poetry|classics|fiction
2467,childrens|picture_books|fiction
2468,classics|horror|short_stories
2469,fantasy|humor|fiction
2470,fantasy|fiction|humor
2471,fantasy|historical_fiction|fiction
2472,fantasy|childrens|fiction
2473,non_fiction|religion
2474,non_fiction|business|psychology
2475,fiction|young_adult|childrens
2476,historical_fiction|romance|fiction
2477,mystery|adventure|young_adult
2478,fiction|thriller|mystery
2479,fiction|classics|thriller
2480,fantasy|young_adult|fiction
2481,history|non_fiction|classics
2482,non_fiction|history|biography
2483,romance|contemporary_romance|contemporary
2484,classics|graphic_novels|fiction
2485,horror|fiction|fantasy
2486,fantasy|fiction|historical_fiction
2487,fantasy|science_fiction|fiction
2488,young_adult|fantasy|paranormal
2489,fantasy|humor|fiction
2490,fiction|short_stories|classics
2491,science_fiction|fiction|fantasy
2492,non_fiction|biography|religion
2493,fantasy|fiction|epic_fantasy
2494,fantasy|horror|contemporary
2495,realistic_fiction|young_adult|fiction
2496,fiction|fantasy|contemporary_fiction
2497,mystery|fiction|crime
2498,history|non_fiction|science
2499,classics|fiction|romance
2500,fiction|science_fiction|thriller
2501,fantasy|fiction|humor
2502,mystery|fiction|humor
2503,science|non_fiction|religion
2504,graphic_novels|comics|fiction
2505,fiction|non_fiction|psychology
2506,fiction|thriller|mystery
2507,romance|historical|historical_romance
2508,fiction|classics|historical_fiction
2509,science_fiction|fiction|thriller
2510,historical_fiction|historical|fiction
2511,romance|contemporary_romance|contemporary
2512,picture_books|childrens|fiction
2513,horror|fantasy|fiction
2514,graphic_novels|comics|fantasy
2515,fiction|thriller|action
2516,fiction|science_fiction|dystopian
2517,fiction|thriller|mystery
2518,fantasy|fiction|epic_fantasy
2519,mystery|fiction|thriller
2520,fiction|fantasy|contemporary
2521,fiction|philosophy|non_fiction
2522,thriller|fiction|mystery
2523,fiction|classics|childrens
2524,historical_fiction|fiction|historical
2525,fiction|thriller|mystery
2526,comics|graphic_novels|fiction
2527,fantasy|science_fiction_fantasy|epic_fantasy
2528,romance|fantasy|paranormal
2529,young_adult|fantasy|paranormal
2530,mystery|fiction|crime
2531,mystery|adventure|young_adult
2532,young_adult|romance|dystopian
2533,fantasy|young_adult|romance
2534,fiction|young_adult|contemporary
2535,fiction|historical_fiction|literary_fiction
2536,science_fiction|fiction|science_fiction_fantasy
2537,manga|fantasy|graphic_novels
2538,fiction|historical_fiction|mystery
2539,fiction|thriller|mystery
2540,graphic_novels|young_adult|comics
2541,childrens|fantasy|picture_books
2542,new_adult|romance|contemporary
2543,fiction|historical_fiction|historical
2544,drama|fiction|fantasy
2545,paranormal|paranormal_romance|romance
2546,chick_lit|fiction|romance
2547,mystery|fiction|thriller
2548,philosophy|non_fiction|business
2549,urban_fantasy|vampires|paranormal
2550,vampires|romance|paranormal_romance
2551,fiction|mystery|suspense
2552,science_fiction|fiction|dystopian
2553,classics|science_fiction|fiction
2554,fiction|humor|fantasy
2555,historical_fiction|fiction|fantasy
2556,classics|historical_fiction|childrens
2557,non_fiction|psychology|religion
2558,fantasy|young_adult|paranormal
2559,fiction|classics|literature
2560,business|non_fiction|psychology
2561,fiction|contemporary|literary_fiction
2562,new_adult|romance|contemporary
2563,young_adult|dystopian|science_fiction
2564,science_fiction|fiction|science_fiction_fantasy
2565,historical_fiction|fiction|young_adult
2566,non_fiction|psychology|religion
2567,young_adult|dystopian|fantasy
2568,mystery|fiction|thriller
2569,science_fiction|fantasy|classics
2570,fiction|science_fiction|dystopian
2571,classics|historical_fiction|childrens
2572,non_fiction|history|historical
2573,fiction|humor|contemporary
2574,mystery|crime|fiction
2575,fiction|chick_lit|romance
2576,romance|erotica|contemporary
2577,fantasy|young_adult|historical_fiction
2578,fiction|classics|historical_fiction
2579,humor|non_fiction|memoir
2580,fiction|romance|contemporary
2581,chick_lit|fiction|romance
2582,picture_books|childrens|fiction
2583,fiction|chick_lit|contemporary
2584,non_fiction|classics|fiction
2585,manga|young_adult|humor
2586,fiction|fantasy|graphic_novels
2587,fantasy|young_adult|romance
2588,fiction|dystopian|literature
2589,chick_lit|fiction|romance
2590,non_fiction|memoir|psychology
2591,romance|historical_romance|paranormal_romance
2592,non_fiction|crime|memoir
2593,vampires|young_adult|paranormal
2594,fiction|thriller|mystery
2595,fiction|thriller|mystery
2596,mystery|fiction|crime
2597,childrens|fiction|humor
2598,historical_fiction|fiction|historical
2599,young_adult|fantasy|science_fiction
2600,classics|fiction|literature
2601,classics|fiction|literature
2602,crime|mystery|fiction
2603,fiction|romance|chick_lit
2604,horror|fantasy|fiction
2605,urban_fantasy|vampires|paranormal
2606,fantasy|epic_fantasy|fiction
2607,fiction|thriller|mystery
2608,young_adult|fiction|magic
2609,fantasy|urban_fantasy|mystery
2610,chick_lit|fiction|romance
2611,fantasy|young_adult|fiction
2612,fiction|historical_fiction|classics
2613,non_fiction|short_stories|philosophy
2614,urban_fantasy|fantasy|paranormal
2615,humor|non_fiction|memoir
2616,fiction|science_fiction|mystery
2617,mystery|thriller|fiction
2618,non_fiction|adventure|history
2619,fantasy|young_adult|magic
2620,non_fiction|biography|childrens
2621,non_fiction|memoir|religion
2622,fiction|thriller|action
2623,fantasy|young_adult|magic
2624,science_fiction|fiction|science_fiction_fantasy
2625,picture_books|childrens|fiction
2626,fantasy|young_adult|romance
2627,non_fiction|history|contemporary
2628,young_adult|romance|contemporary
2629,fantasy|young_adult|romance
2630,fiction|historical_fiction|chick_lit
2631,fantasy|fiction|epic_fantasy
2632,science_fiction|fiction|religion
2633,fiction|contemporary|chick_lit
2634,fantasy|young_adult|fiction
2635,non_fiction|humor|psychology
2636,history|non_fiction|biography
2637,horror|fiction|classics
2638,non_fiction|religion|psychology
2639,mystery|fiction|crime
2640,science_fiction|fiction|fantasy
2641,fiction|thriller|mystery
2642,fantasy|young_adult|fiction
2643,classics|non_fiction|fiction
2644,historical_fiction|fiction|historical
2645,fantasy|fiction|epic_fantasy
2646,science_fiction|fiction|science_fiction_fantasy
2647,history|non_fiction|war
2648,classics|childrens|fiction
2649,biography|non_fiction|philosophy
2650,non_fiction|biography|memoir
2651,history|non_fiction|biography
2652,non_fiction|memoir|biography
2653,fiction|contemporary|romance
2654,fantasy|fiction|science_fiction_fantasy
2655,science_fiction|graphic_novels|fiction
